tmk_or_site,type,acres_total,acres_le15,acres_le30,dist_46kv_km,dist_138kv_km,owner,land_value_per_ac,viability_class,low_improvement_flag,notes,source
195002056,urban_parcel,146.7,7.5,35.2,0.0,0.15,LAUNANI VALLEY COMMUNITY ASSN,102.0,,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195002057,urban_parcel,137.6,132.3,136.0,0.0,0.01,HAWAII TECHNOLOGY DEVELOPMENT CORP,42311.0,durable,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195003004,urban_parcel,39.4,38.4,39.4,0.11,0.18,CASTLE & COOKE HOMES HAWAII INC,400346.0,higher_value_development,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195013028,urban_parcel,26.0,6.6,12.5,0.46,1.63,WAIKALANI WOODLANDS,6357121.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195032032,urban_parcel,10.4,10.0,10.3,0.61,1.22,CITY AND COUNTY OF HONOLULU,106271.0,,True,Public-County; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195034089,urban_parcel,12.0,12.0,12.0,0.72,1.24,MILILANI TERRACE,8322822.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195046012,urban_parcel,12.6,12.7,12.7,0.65,0.79,,,,False,no RPAD owner row found; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195046041,urban_parcel,21.0,17.6,19.1,0.41,0.79,KAHELU BUSINESS PARK,519674.0,higher_value_development,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195049007,urban_parcel,20.2,19.2,20.1,0.0,1.75,"OKAMITSU,LIANE P",9227666.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195049020,urban_parcel,16.0,16.0,16.1,0.01,2.15,CITY AND COUNTY OF HONOLULU,153878.0,,False,Public-County; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195049040,urban_parcel,18.0,8.3,15.4,0.48,1.66,MILILANI TOWN ASSOCIATION,100.0,,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195049053,urban_parcel,10.3,7.1,10.3,0.72,1.01,MILILANI TOWN ASSOCIATION,10.0,,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195049055,urban_parcel,14.4,4.2,11.4,0.39,0.87,MILILANI TOWN ASSOCIATION,7.0,,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195049057,urban_parcel,21.6,5.7,14.4,0.79,1.21,CASTLE & COOKE HOMES HAWAII INC,102.0,,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195049081,urban_parcel,20.6,5.7,13.6,0.0,1.49,CASTLE & COOKE HOMES HAWAII INC,1273.0,,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195053002,urban_parcel,17.7,17.2,17.6,0.95,0.95,MILILANI TOWN CENTER LLC,4383064.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
195053004,urban_parcel,11.0,10.9,10.9,0.79,0.79,MILILANI TOWN CENTER LLC,3521976.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
196001001,military_note,119.4,118.5,119.4,0.42,0.42,UNITED STATES OF AMERICA,75789.0,,False,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
196001008,urban_parcel,28.3,28.4,28.4,0.95,0.95,CITY AND COUNTY OF HONOLULU,54827.0,,False,Public-County; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
196003043,military_note,24.1,18.4,23.5,0.0,0.0,UNITED STATES OF AMERICA,5312.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
196003044,urban_parcel,32.2,24.3,30.7,0.39,0.39,HAWAIIAN HOME LANDS,580391.0,durable,True,Public-State DHHL; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
196003048,urban_parcel,49.1,45.2,49.4,0.19,0.19,UNIVERSITY OF HAWAII,753848.0,,False,Public-State; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
196004008,military_note,75.7,29.4,43.1,0.79,1.63,UNITED STATES OF AMERICA,347927.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
196004015,military_note,20.0,17.6,19.7,0.86,0.86,UNITED STATES OF AMERICA,578771.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
196004031,urban_parcel,608.8,478.6,572.1,0.0,0.0,B P BISHOP TRUST ESTATE,58261.0,uncertain,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
196005013,urban_parcel,823.2,597.9,732.2,0.0,0.45,B P BISHOP TRUST ESTATE,42851.0,durable,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197001001,military_note,29.7,29.8,29.8,1.65,1.65,UNITED STATES OF AMERICA,1187527.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197009008,military_note,13.2,13.0,13.0,1.09,1.09,UNITED STATES OF AMERICA,645074.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197010001,military_note,13.2,13.1,13.1,0.92,0.92,UNITED STATES OF AMERICA,1179544.0,,False,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197011003,military_note,10.1,10.1,10.1,0.78,0.78,UNITED STATES OF AMERICA,1163211.0,,False,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197012002,military_note,20.9,20.8,20.8,0.96,0.96,UNITED STATES OF AMERICA,1028449.0,,False,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197013001,urban_parcel,15.5,15.6,15.6,1.11,1.11,,,,False,no RPAD owner row found; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197014001,urban_parcel,19.2,19.2,19.2,0.93,0.93,,,,False,no RPAD owner row found; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197015002,urban_parcel,12.9,12.9,12.9,0.76,0.76,,,,False,no RPAD owner row found; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197016001,military_note,66.4,66.3,66.3,0.23,0.23,UNITED STATES OF AMERICA,30433.0,,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197017002,urban_parcel,11.2,11.3,11.3,0.05,0.05,CITY AND COUNTY OF HONOLULU,973897.0,,False,Public-County; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197018012,urban_parcel,18.0,18.0,18.0,0.0,0.0,HAWAIIAN ELECTRIC CO INC,40904.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197018019,military_note,18.1,17.7,18.1,0.0,0.0,UNITED STATES OF AMERICA,9450.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197023017,urban_parcel,11.7,11.8,11.8,0.0,0.0,HOME DEPOT USA INC,3638237.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197023020,urban_parcel,28.7,26.0,28.7,0.0,0.0,UNIVERSITY OF HAWAII,1057547.0,durable,True,Public-State; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197024006,military_note,79.7,72.3,79.0,0.03,0.03,UNITED STATES OF AMERICA,1248071.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197024027,urban_parcel,12.7,12.2,12.7,0.27,0.27,HALE OLA,8282767.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197024047,urban_parcel,21.2,21.2,21.2,0.54,0.54,CITY AND COUNTY OF HONOLULU,2940809.0,uncertain,True,Public-County; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197024048,urban_parcel,14.0,13.9,13.9,0.73,0.73,CITY AND COUNTY OF HONOLULU,350739.0,durable,True,Public-County; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197024051,urban_parcel,16.0,14.9,15.6,0.11,0.11,WAL-MART STORES INC,3859392.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197025001,urban_parcel,109.0,70.7,91.8,0.0,0.0,STATE OF HAWAII,192445.0,,False,Public-State; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197025004,urban_parcel,86.1,62.8,78.9,0.0,0.0,STATE OF HAWAII,507279.0,,False,Public-State; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197025020,urban_parcel,25.1,12.0,18.3,0.83,0.83,STATE OF HAWAII,110807.0,durable,True,Public-State; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197027001,urban_parcel,27.4,27.5,27.5,0.4,0.4,,,,False,no RPAD owner row found; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197028002,military_note,21.6,21.5,21.6,0.14,0.14,UNITED STATES OF AMERICA,1524.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197031021,urban_parcel,11.2,10.5,10.9,0.04,0.04,U YAMANE LTD,3884854.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
197093016,urban_parcel,13.1,9.5,11.8,0.41,0.41,CITY AND COUNTY OF HONOLULU,1108585.0,,True,Public-County; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198002040,urban_parcel,16.7,9.1,12.7,0.0,0.0,B P BISHOP TRUST ESTATE,6.0,,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198002056,urban_parcel,22.2,16.5,21.0,0.04,0.04,CREST AT WAILUNA INCR 1 THRU 5,11678295.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198003010,urban_parcel,15.4,14.6,15.3,0.0,0.0,HAWAIIAN ELECTRIC CO INC,2292101.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198004003,urban_parcel,10.7,10.6,10.8,0.0,0.0,HAWAIIAN ELECTRIC CO INC,2452933.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198007008,urban_parcel,21.3,21.3,21.3,0.0,0.0,CITY AND COUNTY OF HONOLULU,858087.0,durable,True,Public-County; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198008025,urban_parcel,10.2,9.0,10.1,0.0,0.0,WAIMALU PLAZA CO LLP,4202225.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198011034,urban_parcel,183.5,130.0,175.9,0.3,0.3,B P BISHOP TRUST ESTATE,62535.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198011035,urban_parcel,15.4,8.4,11.3,0.44,0.44,B P BISHOP TRUST ESTATE,62677.0,,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198011041,urban_parcel,13.0,9.6,12.5,1.23,1.23,RIDGEWAY-UNIT B PH II,8602216.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198011049,urban_parcel,11.4,8.4,11.0,1.13,1.13,RIDGEWAY UNIT C,8701479.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198013013,urban_parcel,14.0,13.1,13.7,0.02,0.02,CHURCH OF JESUS CHRIST OF LATTER-DAY SAI,3780686.0,higher_value_development,True,owner suggests church; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198016051,urban_parcel,10.6,9.7,10.8,0.02,0.02,B P BISHOP TRUST ESTATE,3724498.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198019003,military_note,42.7,39.0,42.6,0.03,0.03,UNITED STATES OF AMERICA,1134086.0,,False,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198029002,urban_parcel,10.4,9.1,10.2,0.01,0.01,CITY AND COUNTY OF HONOLULU,1570447.0,,True,Public-County; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198031017,urban_parcel,15.6,11.2,15.4,0.29,0.29,CITY AND COUNTY OF HONOLULU,1526773.0,,False,Public-County; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198052002,urban_parcel,31.3,27.2,30.4,0.0,0.0,STATE OF HAWAII,722325.0,durable,True,Public-State; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198059001,urban_parcel,10.1,9.2,10.2,0.21,0.21,WAIAU GARDENS KAI - UNIT A,7261102.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198059009,urban_parcel,13.6,11.1,13.4,0.0,0.0,MUN WAIAU LLC,2098562.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198060001,urban_parcel,21.7,13.7,18.4,0.0,0.0,"NAKASONE,CLAUDIA K TR",1892320.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198060002,urban_parcel,21.1,10.0,14.9,0.0,0.0,KAHELU INVESTMENT LLC,224705.0,uncertain,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198060013,urban_parcel,16.0,8.0,11.5,0.9,0.9,NEWTOWN MEADOWS,4997985.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
198060024,urban_parcel,16.2,5.3,10.3,0.0,0.0,NEWTOWN ESTATES COMM ASSN,68153.0,,True,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199001008,military_note,837.2,816.3,833.8,0.0,0.0,UNITED STATES OF AMERICA,828359.0,,False,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199001013,military_note,1398.4,1393.3,1396.6,0.93,0.93,UNITED STATES OF AMERICA,522407.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199001014,military_note,11.2,11.0,11.0,3.8,3.8,U S NAVAL RESERVATION,846336.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199001015,military_note,380.8,378.7,380.5,1.37,1.37,UNITED STATES OF AMERICA,593297.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199001027,military_note,19.0,19.0,19.1,2.05,2.05,UNITED STATES OF AMERICA,660045.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199001028,military_note,16.7,16.7,16.7,1.76,1.76,UNITED STATES OF AMERICA,710420.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199001036,military_note,31.9,31.9,31.9,0.26,0.26,UNITED STATES OF AMERICA,1163556.0,,False,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199002004,military_note,114.2,91.4,105.1,0.0,0.0,UNITED STATES OF AMERICA,2006448.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199002023,urban_parcel,22.7,22.1,22.6,0.0,0.0,CITY AND COUNTY OF HONOLULU,2254841.0,uncertain,True,Public-County; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199002035,urban_parcel,16.2,14.7,15.4,0.0,0.0,QUEEN EMMA LAND CO,3013308.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199003029,military_note,23.9,17.0,22.1,0.0,0.0,UNITED STATES OF AMERICA,481071.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199003031,military_note,19.8,19.8,19.8,0.06,0.06,UNITED STATES OF AMERICA,300413.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199003056,urban_parcel,11.5,11.4,11.6,0.05,0.05,HAWAII PUBLIC HOUSING AUTHORITY,4300044.0,uncertain,True,Public-State; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199003061,urban_parcel,88.4,79.7,87.4,0.0,0.0,STATE OF HAWAII (DLNR-DBEDT),2114730.0,,False,Public-State; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199005001,urban_parcel,30.9,19.4,25.2,0.61,0.61,STATE OF HAWAII,773854.0,,False,Public-State; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199010001,military_note,24.6,5.1,13.5,0.1,0.28,UNITED STATES OF AMERICA,823100.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199010006,military_note,40.3,24.7,34.3,0.06,0.07,UNITED STATES OF AMERICA,539472.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199010007,military_note,221.9,94.6,173.7,0.0,0.01,UNITED STATES OF AMERICA,454520.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199010010,urban_parcel,90.1,54.9,71.3,0.06,0.07,QUEEN EMMA LAND CO,285575.0,,False,urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199010014,military_note,21.1,18.6,21.2,0.42,0.42,UNITED STATES OF AMERICA,1134088.0,,False,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199010030,urban_parcel,31.3,27.0,31.3,0.04,0.05,STATE OF HAWAII,783091.0,,False,Public-State; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199010050,military_note,13.1,6.8,11.3,0.26,0.26,UNITED STATES OF AMERICA,414011.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199072044,urban_parcel,20.1,19.2,20.1,0.19,0.19,CITY AND COUNTY OF HONOLULU,30365.0,,False,Public-County; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199073029,urban_parcel,12.8,9.3,11.9,0.01,0.01,CITY AND COUNTY OF HONOLULU,1340318.0,,True,Public-County; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
199076001,military_note,55.7,34.3,50.2,0.0,0.0,UNITED STATES OF AMERICA,850016.0,,True,Public-Federal; urban-district portion of parcel screened; single-parcel basis,SLUD+parcels+RPAD ASMTGIS/OWNALL taxyr 2026/27
way/205506792,quarry,17.2,16.1,17.1,2.6,14.31,SAVIO WAIALUA FARMLAND LLC,16992.0,durable,,"OSM quarry: unnamed (21.5709,-158.1375); majority parcel TMK 167001074",OSM Overpass 2026-07-12
way/239954711,quarry,402.1,88.6,193.5,0.0,0.0,KAPAA QUARRY HOLDINGS LLC,9235.0,durable,,OSM quarry: Kapaa Quarry; majority parcel TMK 142015001,OSM Overpass 2026-07-12
way/267608678,quarry,183.8,79.6,126.9,0.79,1.18,GRACE PACIFIC LLC,89435.0,durable,,OSM quarry: Makakilo Quarry; majority parcel TMK 192003082,OSM Overpass 2026-07-12
way/396515036,quarry,179.2,80.3,118.8,0.0,0.0,QUEEN EMMA LAND CO,74403.0,durable,,OSM quarry: Halawa Quarry; majority parcel TMK 199010010,OSM Overpass 2026-07-12
way/446140972,quarry,38.6,29.4,36.9,1.06,1.06,GRACE PACIFIC LLC,12054.0,durable,,"OSM quarry: unnamed (21.3519,-158.0648); majority parcel TMK 191016004",OSM Overpass 2026-07-12
way/446606190,landfill,165.7,56.1,119.1,0.0,0.0,CITY AND COUNTY OF HONOLULU,43125.0,durable,,OSM landfill: Waimanalo Gulch Sanitary Landfill; majority parcel TMK 192050006,OSM Overpass 2026-07-12
way/802069597,brownfield,18.4,18.5,18.5,2.86,2.86,HOAKALEI CORP,23552.0,higher_value_development,,"OSM brownfield: unnamed (21.3054,-158.0368); majority parcel TMK 191134078; overlaps counted urban parcels by 11 ac",OSM Overpass 2026-07-12
way/802069598,brownfield,63.3,59.9,63.2,2.43,2.43,HASEKO (EWA) INC,1906135.0,higher_value_development,,"OSM brownfield: unnamed (21.3085,-158.0402); majority parcel TMK 191134038; overlaps counted urban parcels by 19 ac",OSM Overpass 2026-07-12
way/802069600,brownfield,14.2,14.2,14.2,2.68,2.68,HASEKO (EWA) INC,1887840.0,higher_value_development,,"OSM brownfield: unnamed (21.3099,-158.0344); majority parcel TMK 191134067; overlaps counted urban parcels by 14 ac",OSM Overpass 2026-07-12
way/832050807,brownfield,9.6,9.6,9.6,0.02,0.45,KAPOLEI INVESTMENT GROUP LLC,1849953.0,durable,,"OSM brownfield: unnamed (21.3309,-158.0878); majority parcel TMK 191118015",OSM Overpass 2026-07-12
way/860500182,brownfield,5.8,5.8,5.8,0.77,0.77,KAPOLEI PROPERTIES LLC,2100296.0,durable,,"OSM brownfield: unnamed (21.3317,-158.0781); majority parcel TMK 191148002",OSM Overpass 2026-07-12
way/1022817482,quarry,21.2,8.0,10.7,0.74,1.0,KAPAA QUARRY HOLDINGS LLC,9235.0,durable,,"OSM quarry: unnamed (21.3880,-157.7746); majority parcel TMK 142015001",OSM Overpass 2026-07-12
way/1022817483,quarry,21.6,13.0,14.7,0.72,0.72,KAPAA QUARRY HOLDINGS LLC,9235.0,durable,,"OSM quarry: unnamed (21.3921,-157.7793); majority parcel TMK 142015001",OSM Overpass 2026-07-12
way/1306684471,brownfield,18.7,18.6,18.6,0.39,0.44,CASTLE & COOKE HOMES HAWAII INC,2255096.0,higher_value_development,,"OSM brownfield: unnamed (21.4304,-157.9999); majority parcel TMK 194006113",OSM Overpass 2026-07-12
way/1354424725,quarry,183.2,149.7,170.0,0.56,7.12,SPHERE LLC,6625.0,durable,,OSM quarry: Pacific Aggregate; majority parcel TMK 187010003,OSM Overpass 2026-07-12
way/1435760018,brownfield,6.8,5.8,6.7,1.11,1.11,STATE OF HAWAII,241911.0,durable,,"OSM brownfield: unnamed (21.3295,-157.9327); majority parcel TMK 111002014; overlaps counted urban parcels by 7 ac",OSM Overpass 2026-07-12
PVT_landfill_Nanakuli,landfill,,,,,,PVT Land Company Ltd (UNVERIFIED),,,,"known C&D landfill, Nanakuli; NOT mapped in OSM (no polygon); footprint/acreage UNVERIFIED; on ag-district land per prior screens, so outside urban screen",manual note
